date,well,pressure,choke_size,prod_days,gas_produced,water_produced,porosity,permeability_md,skin,sw,net_pay_m,chlorides_ppm,top_perf_md,bottom_perf_md,perf_midpoint_md,bhp,gas_gravity
2017-02-01,67,511.7,32.0,28.0,61.324,1204.738,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2017-03-01,67,508.7,32.0,31.0,77.472,1521.643,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2017-04-01,67,504.7,32.0,30.0,71.705,1389.5,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2017-05-01,67,502.4,32.0,31.0,78.941,1550.929,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2017-06-01,67,501.1,32.0,30.0,78.444,1541.191,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2017-07-01,67,503.2,32.0,31.0,81.066,1592.357,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2017-08-01,67,499.0,32.0,31.0,81.578,1602.524,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2017-09-01,67,493.2,32.0,28.0,74.325,1460.119,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2017-10-01,67,499.9,32.0,31.0,76.582,1504.476,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2017-11-01,67,488.0,32.0,30.0,74.446,1462.262,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2017-12-01,67,495.7,32.0,31.0,83.731,1644.786,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-01-01,67,492.7,32.0,31.0,80.27,1576.81,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-02-01,67,492.1,32.0,28.0,49.207,966.643,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-03-01,67,491.6,32.0,31.0,76.69,2696.952,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-04-01,67,480.6,32.0,30.0,81.166,2854.357,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-05-01,67,495.7,32.0,21.0,58.719,1808.595,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-06-01,67,486.1,32.0,30.0,81.956,2524.167,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-07-01,67,486.4,32.0,31.0,84.613,2605.976,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-08-01,67,484.4,32.0,31.0,84.342,2597.524,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-09-01,67,482.6,32.0,30.0,81.165,2499.691,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-10-01,67,476.1,32.0,31.0,82.818,2550.595,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-11-01,67,479.0,32.0,30.0,79.0,2444.929,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2018-12-01,67,474.8,32.0,31.0,79.267,2441.191,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-01-01,67,467.2,32.0,31.0,76.631,2360.095,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-02-01,67,473.9,32.0,28.0,69.677,2146.357,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-03-01,67,478.4,32.0,31.0,78.846,2428.548,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-04-01,67,458.2,32.0,30.0,76.535,2357.429,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-05-01,67,,32.0,31.0,79.776,2457.31,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-06-01,67,472.5,32.0,27.0,70.394,2168.143,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-07-01,67,472.8,32.0,31.0,78.717,2424.071,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-08-01,67,469.5,32.0,31.0,79.83,2458.476,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-09-01,67,469.0,32.0,30.0,75.804,2334.571,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-10-01,67,463.1,32.0,31.0,74.541,2295.595,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-11-01,67,446.5,32.0,30.0,69.12,2129.024,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2019-12-01,67,460.5,32.0,31.0,72.89,2244.738,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2020-01-01,67,464.2,32.0,26.0,65.293,2010.786,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2020-02-01,67,463.8,32.0,29.0,71.983,2217.31,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2020-03-01,67,463.8,32.0,31.0,77.083,2374.048,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2020-06-01,67,,32.0,30.0,74.25,2286.429,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2020-07-01,67,452.7,32.0,30.0,77.444,2385.024,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2020-08-01,67,441.1,32.0,31.0,79.991,2463.452,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2020-09-01,67,452.4,32.0,30.0,75.023,2310.833,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2020-10-01,67,445.5,32.0,31.0,76.569,2358.405,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2020-11-01,67,445.8,32.0,30.0,69.699,2146.5,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2020-12-01,67,440.8,32.0,31.0,77.198,2377.857,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-01-01,67,440.3,32.0,31.0,74.397,2291.333,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-02-01,67,442.0,32.0,28.0,65.716,2023.524,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-03-01,67,439.6,32.0,31.0,71.285,2195.5,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-04-01,67,437.2,32.0,30.0,69.64,2144.857,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-05-01,67,436.3,32.0,31.0,75.364,2321.024,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-06-01,67,431.5,32.0,30.0,77.87,1555.024,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-07-01,67,435.8,32.0,31.0,81.732,1611.119,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-08-01,67,434.5,32.0,31.0,82.882,1403.5,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-09-01,67,432.5,32.0,30.0,80.154,1357.452,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-10-01,67,430.2,32.0,31.0,82.31,1393.857,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-11-01,67,430.7,32.0,25.0,53.768,910.714,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2021-12-01,67,439.7,32.0,29.0,73.576,1245.667,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-01-01,67,347.8,48.0,31.0,115.53,1956.0,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-02-01,67,330.1,48.0,28.0,104.844,1775.643,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-03-01,67,328.2,32.0,31.0,117.308,1986.238,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-04-01,67,324.0,48.0,30.0,115.841,1962.167,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-05-01,67,322.6,48.0,31.0,119.876,2047.5,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-06-01,67,326.2,48.0,30.0,113.2,1916.691,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-07-01,67,326.2,48.0,31.0,111.609,1889.952,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-08-01,67,314.3,48.0,31.0,111.495,1918.762,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-09-01,67,321.0,48.0,30.0,109.261,1850.024,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-10-01,67,322.3,48.0,31.0,107.058,2661.595,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-11-01,67,318.1,48.0,30.0,101.527,2524.048,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2022-12-01,67,323.7,48.0,31.0,105.613,2625.191,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-01-01,67,316.9,48.0,31.0,107.244,2665.405,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-02-01,67,307.4,48.0,28.0,83.832,2084.071,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-03-01,67,316.0,48.0,26.0,81.787,2033.214,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-04-01,67,306.6,,,,,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-05-01,67,306.6,48.0,31.0,101.498,2522.691,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-06-01,67,299.6,48.0,30.0,102.74,2553.595,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-07-01,67,309.0,48.0,31.0,105.327,2617.976,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-08-01,67,302.2,48.0,31.0,100.991,2510.262,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-09-01,67,297.9,48.0,30.0,98.069,2423.976,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-10-01,67,297.1,48.0,21.0,72.587,1803.762,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-11-01,67,306.0,48.0,30.0,103.964,2610.048,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2023-12-01,67,302.4,48.0,31.0,107.797,2674.167,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-01-01,67,270.0,128.0,31.0,115.404,2862.881,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-02-01,67,237.6,128.0,29.0,110.201,2733.81,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-03-01,67,255.0,128.0,31.0,116.947,2901.143,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-04-01,67,251.2,128.0,30.0,111.938,2776.881,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-05-01,67,278.9,128.0,31.0,106.666,2646.095,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-06-01,67,278.4,128.0,30.0,106.001,2629.619,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-07-01,67,256.8,128.0,31.0,110.154,2732.643,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-08-01,67,249.4,128.0,31.0,109.758,2722.81,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-09-01,67,266.9,128.0,30.0,104.818,2600.262,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-10-01,67,241.3,128.0,31.0,109.146,2707.619,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-11-01,67,238.0,128.0,30.0,105.718,2622.595,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2024-12-01,67,244.4,128.0,31.0,110.379,5172.405,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2025-01-01,67,243.1,128.0,22.0,89.734,2914.952,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2025-02-01,67,219.9,128.0,28.0,102.709,2547.952,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2025-03-01,67,235.0,128.0,31.0,110.923,2751.714,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2025-04-01,67,236.0,128.0,30.0,105.837,2625.548,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2025-05-01,67,225.4,128.0,31.0,111.092,2755.905,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2025-06-01,67,231.0,128.0,30.0,109.942,2727.381,0.2,8.2,-1.2,0.26,9.144111192392188,16000,716.2887100707144,725.4328212631066,720.8607656669105,,0.76
2004-07-01,75,815.3,,,221.447,3.071,0.2,12.5,1.1,0.35,12.192148256522842,14000,716.2887100707144,728.4808583272372,722.3847841989758,,0.74
2004-08-01,75,751.3,,,204.118,13.548,0.2,12.5,1.1,0.35,12.192148256522842,14000,716.2887100707144,728.4808583272372,722.3847841989758,,0.74
2004-09-01,75,743.3,,,203.992,71.905,0.2,12.5,1.1,0.35,12.192148256522842,14000,716.2887100707144,728.4808583272372,722.3847841989758,,0.74
2004-10-01,75,761.6,,,201.869,62.024,0.2,12.5,1.1,0.35,12.192148256522842,14000,716.2887100707144,728.4808583272372,722.3847841989758,,0.74
2004-11-01,75,760.7,,,189.872,72.167,0.2,12.5,1.1,0.35,12.192148256522842,14000,716.2887100707144,728.4808583272372,722.3847841989758,,0.74
2004-12-01,75,759.4,,,191.073,73.095,0.2,12.5,1.1,0.35,12.192148256522842,14000,716.2887100707144,728.4808583272372,722.3847841989758,,0.74
2005-01-01,75,744.1,,,194.024,114.405,0.2,12.5,1.1,0.35,12.192148256522842,14000,716.2887100707144,728.4808583272372,722.3847841989758,,0.74
2005-02-01,75,751.5,,,172.152,120.643,0.2,12.5,1.1,0.35,12.192148256522842,14000,716.2887100707144,728.4808583272372,722.3847841989758,,0.74
